nhl_game_id,season,team,is_home,xgf,xga,shots_for,shots_against,gf,ga
2017020484,2017,MIN,1,2.2597,4.9539,36,49,2,0
2017020484,2017,TOR,0,4.9539,2.2597,49,36,0,2
2017020485,2017,CHI,0,1.4218,1.8536,41,46,5,1
2017020485,2017,WPG,1,1.8536,1.4218,46,41,1,5
2017020486,2017,COL,1,2.4414,2.5244,39,40,2,1
2017020486,2017,FLA,0,2.5244,2.4414,40,39,1,2
2017020487,2017,CGY,1,3.249,2.8217,48,41,2,3
2017020487,2017,S.J,0,2.8217,3.249,41,48,3,2
2017020488,2017,EDM,1,3.0116,3.3492,59,36,0,4
2017020488,2017,NSH,0,3.3492,3.0116,36,59,4,0
2017020489,2017,ARI,1,2.6609,4.7962,45,67,1,4
2017020489,2017,T.B,0,4.7962,2.6609,67,45,4,1
2017020490,2017,PIT,0,1.3232,2.1485,34,41,1,2
2017020490,2017,VGK,1,2.1485,1.3232,41,34,2,1
2017020491,2017,BUF,1,3.7214,3.9324,53,49,4,5
2017020491,2017,CAR,0,3.9324,3.7214,49,53,5,4
2017020492,2017,DAL,0,3.2322,3.3421,44,33,2,5
2017020492,2017,N.J,1,3.3421,3.2322,33,44,5,2
2017020493,2017,L.A,0,2.2706,3.4094,48,36,2,4
2017020493,2017,NYR,1,3.4094,2.2706,36,48,4,2
2017020494,2017,DET,1,1.7635,1.941,46,45,3,1
2017020494,2017,TOR,0,1.941,1.7635,45,46,1,3
2017020495,2017,S.J,0,3.4778,4.6452,47,50,3,4
2017020495,2017,VAN,1,4.6452,3.4778,50,47,4,3
2017020496,2017,EDM,0,1.7521,2.5829,41,42,3,2
2017020496,2017,MIN,1,2.5829,1.7521,42,41,2,3
2017020497,2017,BOS,1,3.6185,3.2604,55,40,2,3
2017020497,2017,NYR,0,3.2604,3.6185,40,55,3,2
2017020498,2017,MTL,0,0.9647,2.4749,34,48,0,3
2017020498,2017,OTT,1,2.4749,0.9647,48,34,3,0
2017020499,2017,L.A,0,2.6154,3.3988,44,45,3,4
2017020499,2017,NYI,1,3.3988,2.6154,45,44,4,3
2017020500,2017,DAL,0,1.5032,3.3084,40,41,1,2
2017020500,2017,PHI,1,3.3084,1.5032,41,40,2,1
2017020501,2017,STL,1,2.9117,3.7039,39,65,2,0
2017020501,2017,WPG,0,3.7039,2.9117,65,39,0,2
2017020502,2017,ANA,0,2.8962,3.8846,45,45,2,3
2017020502,2017,WSH,1,3.8846,2.8962,45,45,3,2
2017020503,2017,CAR,1,2.6361,2.3205,35,52,2,1
2017020503,2017,CBJ,0,2.3205,2.6361,52,35,1,2
2017020504,2017,ARI,1,1.2789,3.3287,24,59,2,4
2017020504,2017,PIT,0,3.3287,1.2789,59,24,4,2
2017020505,2017,COL,1,2.1633,3.1204,43,41,5,6
2017020505,2017,T.B,0,3.1204,2.1633,41,43,6,5
2017020506,2017,CGY,1,4.2341,2.8365,54,39,0,2
2017020506,2017,NSH,0,2.8365,4.2341,39,54,2,0
2017020507,2017,STL,0,1.5979,4.078,32,62,0,4
2017020507,2017,WPG,1,4.078,1.5979,62,32,4,0
2017020508,2017,CHI,1,3.7032,2.4492,54,41,4,1
2017020508,2017,MIN,0,2.4492,3.7032,41,54,1,4
2017020509,2017,CGY,0,3.3417,2.0902,52,32,6,1
2017020509,2017,VAN,1,2.0902,3.3417,32,52,1,6
2017020510,2017,FLA,0,1.9037,4.63,30,58,2,5
2017020510,2017,VGK,1,4.63,1.9037,58,30,5,2
2017020511,2017,BOS,1,4.5952,2.3131,57,28,7,2
2017020511,2017,CBJ,0,2.3131,4.5952,28,57,2,7
2017020512,2017,ANA,0,1.5759,3.0427,35,46,3,5
2017020512,2017,N.J,1,3.0427,1.5759,46,35,5,3
2017020513,2017,L.A,0,2.3843,2.6184,36,51,4,1
2017020513,2017,PHI,1,2.6184,2.3843,51,36,1,4
2017020514,2017,COL,1,3.9786,2.6263,46,40,4,2
2017020514,2017,PIT,0,2.6263,3.9786,40,46,2,4
2017020515,2017,EDM,1,3.581,3.2199,37,37,5,3
2017020515,2017,S.J,0,3.2199,3.581,37,37,3,5
2017020516,2017,CAR,0,2.4346,3.9368,51,50,1,8
2017020516,2017,TOR,1,3.9368,2.4346,50,51,8,1
2017020517,2017,BOS,0,4.0194,2.2714,48,49,3,0
2017020517,2017,BUF,1,2.2714,4.0194,49,48,0,3
2017020518,2017,DET,0,3.5017,1.8612,41,41,6,3
2017020518,2017,NYI,1,1.8612,3.5017,41,41,3,6
2017020519,2017,ANA,0,2.4674,2.9362,48,43,1,4
2017020519,2017,NYR,1,2.9362,2.4674,43,48,4,1
2017020520,2017,MIN,0,4.6521,2.7245,48,47,6,4
2017020520,2017,OTT,1,2.7245,4.6521,47,48,4,6
2017020521,2017,NSH,1,2.1373,5.7128,45,48,4,6
2017020521,2017,WPG,0,5.7128,2.1373,48,45,6,4
2017020522,2017,DAL,1,4.0908,2.426,49,41,3,4
2017020522,2017,WSH,0,2.426,4.0908,41,49,4,3
2017020523,2017,ARI,1,4.3028,1.6792,58,42,2,3
2017020523,2017,FLA,0,1.6792,4.3028,42,58,3,2
2017020524,2017,MTL,0,3.9029,3.14,38,52,7,5
2017020524,2017,VAN,1,3.14,3.9029,52,38,5,7
2017020525,2017,T.B,0,2.5081,2.8118,46,49,3,4
2017020525,2017,VGK,1,2.8118,2.5081,49,46,4,3
2017020526,2017,CBJ,1,3.0818,3.1938,47,54,4,2
2017020526,2017,TOR,0,3.1938,3.0818,54,47,2,4
2017020527,2017,DET,0,3.7342,2.8208,35,39,3,4
2017020527,2017,PHI,1,2.8208,3.7342,39,35,4,3
2017020528,2017,CGY,1,3.7326,2.0095,44,36,2,1
2017020528,2017,STL,0,2.0095,3.7326,36,44,1,2
2017020529,2017,BOS,1,3.3864,5.1038,46,48,1,1
2017020529,2017,WPG,0,5.1038,3.3864,48,46,1,1
2017020530,2017,N.J,1,4.5965,4.177,58,40,3,3
2017020530,2017,NYR,0,4.177,4.5965,40,58,3,3
2017020531,2017,ANA,0,3.6965,2.2649,54,36,5,4
2017020531,2017,NYI,1,2.2649,3.6965,36,54,4,5
2017020532,2017,CBJ,0,2.4248,4.3101,44,62,2,2
2017020532,2017,PIT,1,4.3101,2.4248,62,44,2,2
2017020533,2017,OTT,0,2.2626,5.0584,25,57,3,3
2017020533,2017,T.B,1,5.0584,2.2626,57,25,3,3
2017020534,2017,CAR,0,2.0463,2.0974,45,46,4,1
2017020534,2017,NSH,1,2.0974,2.0463,46,45,1,4
2017020535,2017,CHI,0,1.9877,2.8963,46,35,0,4
2017020535,2017,DAL,1,2.8963,1.9877,35,46,4,0
2017020536,2017,EDM,1,2.4088,2.8177,48,47,3,2
2017020536,2017,STL,0,2.8177,2.4088,47,48,2,3
2017020537,2017,COL,0,1.5371,3.1396,44,42,1,2
2017020537,2017,L.A,1,3.1396,1.5371,42,44,2,1
2017020538,2017,S.J,1,3.4989,5.3258,48,52,5,4
2017020538,2017,VAN,0,5.3258,3.4989,52,48,4,5
2017020539,2017,BUF,1,3.9048,2.8661,47,44,4,2
2017020539,2017,PHI,0,2.8661,3.9048,44,47,2,4
2017020540,2017,FLA,1,2.8218,2.6541,38,45,4,2
2017020540,2017,MIN,0,2.6541,2.8218,45,38,2,4
2017020541,2017,CGY,1,3.7879,3.9139,45,48,2,3
2017020541,2017,MTL,0,3.9139,3.7879,48,45,3,2
2017020542,2017,ARI,1,3.4501,1.7178,39,39,3,2
2017020542,2017,WSH,0,1.7178,3.4501,39,39,2,3
2017020543,2017,BOS,1,2.3171,1.9913,36,42,3,1
2017020543,2017,DET,0,1.9913,2.3171,42,36,1,3
2017020544,2017,NYI,1,3.0355,2.8666,36,55,5,2
2017020544,2017,WPG,0,2.8666,3.0355,55,36,2,5
2017020545,2017,MIN,0,1.195,3.5972,27,53,0,3
2017020545,2017,T.B,1,3.5972,1.195,53,27,3,0
2017020546,2017,FLA,1,3.0389,3.0227,53,46,1,0
2017020546,2017,OTT,0,3.0227,3.0389,46,53,0,1
2017020547,2017,CHI,0,2.7572,2.6202,49,37,1,4
2017020547,2017,N.J,1,2.6202,2.7572,37,49,4,1
2017020548,2017,NYR,1,2.1672,2.9564,39,46,2,3
2017020548,2017,TOR,0,2.9564,2.1672,46,39,3,2
2017020549,2017,ANA,0,2.8213,1.8288,32,43,4,0
2017020549,2017,PIT,1,1.8288,2.8213,43,32,0,4
2017020550,2017,BUF,0,1.6577,4.4793,27,58,2,4
2017020550,2017,CAR,1,4.4793,1.6577,58,27,4,2
2017020551,2017,CBJ,1,2.627,3.1733,50,46,1,1
2017020551,2017,PHI,0,3.1733,2.627,46,50,1,1
2017020552,2017,EDM,1,4.6427,2.2646,53,41,4,1
2017020552,2017,MTL,0,2.2646,4.6427,41,53,1,4
2017020553,2017,DAL,1,3.2084,3.4283,48,49,3,3
2017020553,2017,NSH,0,3.4283,3.2084,49,48,3,3
2017020554,2017,ARI,1,2.1987,2.9864,47,48,2,6
2017020554,2017,COL,0,2.9864,2.1987,48,47,6,2
2017020555,2017,VGK,1,3.033,2.5615,39,38,3,0
2017020555,2017,WSH,0,2.5615,3.033,38,39,0,3
2017020556,2017,STL,0,3.9325,2.107,45,44,3,1
2017020556,2017,VAN,1,2.107,3.9325,44,45,1,3
2017020557,2017,L.A,0,1.7267,2.5299,40,46,0,2
2017020557,2017,S.J,1,2.5299,1.7267,46,40,2,0
2017020558,2017,BOS,1,2.6177,1.7243,31,38,5,1
2017020558,2017,OTT,0,1.7243,2.6177,38,31,1,5
2017020559,2017,DET,0,2.0564,2.8789,48,40,1,3
2017020559,2017,N.J,1,2.8789,2.0564,40,48,3,1
2017020560,2017,BUF,0,2.1423,2.131,47,45,2,3
2017020560,2017,NYI,1,2.131,2.1423,45,47,3,2
2017020561,2017,NYR,1,3.8873,1.5292,52,35,0,0
2017020561,2017,WSH,0,1.5292,3.8873,35,52,0,0
2017020562,2017,CBJ,0,3.1259,2.932,48,50,4,4
2017020562,2017,PIT,1,2.932,3.1259,50,48,4,4
2017020563,2017,CAR,1,4.2641,1.9314,50,32,3,1
2017020563,2017,MTL,0,1.9314,4.2641,32,50,1,3
2017020564,2017,NSH,0,2.1583,2.2049,45,39,2,1
2017020564,2017,STL,1,2.2049,2.1583,39,45,1,2
2017020565,2017,DAL,0,2.2433,3.9943,42,34,2,4
2017020565,2017,MIN,1,3.9943,2.2433,34,42,4,2
2017020566,2017,EDM,0,2.7311,3.6155,38,55,3,4
2017020566,2017,WPG,1,3.6155,2.7311,55,38,4,3
2017020567,2017,ARI,0,1.4178,1.4682,33,39,3,1
2017020567,2017,COL,1,1.4682,1.4178,39,33,1,3
2017020568,2017,ANA,1,2.8504,2.1856,46,43,1,4
2017020568,2017,VGK,0,2.1856,2.8504,43,46,4,1
2017020569,2017,BOS,0,1.7806,3.0808,50,52,3,3
2017020569,2017,WSH,1,3.0808,1.7806,52,50,3,3
2017020570,2017,MTL,0,4.0009,5.0033,45,47,1,3
2017020570,2017,T.B,1,5.0033,4.0009,47,45,3,1
2017020571,2017,FLA,1,4.1731,2.383,40,43,3,2
2017020571,2017,PHI,0,2.383,4.1731,43,40,2,3
2017020572,2017,ARI,1,4.0129,4.319,57,45,4,7
2017020572,2017,TOR,0,4.319,4.0129,45,57,7,4
2017020573,2017,CHI,0,2.8897,2.5978,43,37,2,5
2017020573,2017,VAN,1,2.5978,2.8897,37,43,5,2
2017020574,2017,L.A,1,2.5159,3.9695,39,55,2,3
2017020574,2017,VGK,0,3.9695,2.5159,55,39,3,2
2017020575,2017,CGY,0,3.2695,3.468,47,44,2,2
2017020575,2017,S.J,1,3.468,3.2695,44,47,2,2
2017020576,2017,BUF,0,2.1832,3.0532,43,45,4,3
2017020576,2017,N.J,1,3.0532,2.1832,45,43,3,4
2017020577,2017,CBJ,0,2.2101,2.5107,34,36,4,5
2017020577,2017,OTT,1,2.5107,2.2101,36,34,5,4
2017020578,2017,DET,1,2.9172,3.7057,41,49,2,2
2017020578,2017,NYR,0,3.7057,2.9172,49,41,2,2
2017020579,2017,PHI,0,6.3044,2.4867,49,38,5,3
2017020579,2017,T.B,1,2.4867,6.3044,38,49,3,5
2017020580,2017,CAR,1,3.647,1.8468,48,37,2,1
2017020580,2017,PIT,0,1.8468,3.647,37,48,1,2
2017020581,2017,MIN,1,4.5341,3.3988,48,64,4,2
2017020581,2017,NSH,0,3.3988,4.5341,64,48,2,4
2017020582,2017,NYI,0,4.4541,3.7546,60,52,2,4
2017020582,2017,WPG,1,3.7546,4.4541,52,60,4,2
2017020583,2017,DAL,1,3.9713,2.9006,52,49,4,2
2017020583,2017,STL,0,2.9006,3.9713,49,52,2,4
2017020584,2017,COL,1,2.2609,2.0715,44,41,4,3
2017020584,2017,TOR,0,2.0715,2.2609,41,44,3,4
2017020585,2017,CHI,0,5.0981,5.6565,53,62,4,3
2017020585,2017,EDM,1,5.6565,5.0981,62,53,3,4
2017020586,2017,ANA,1,2.21,1.9921,57,37,2,1
2017020586,2017,CGY,0,1.9921,2.21,37,57,1,2
2017020587,2017,BOS,0,5.2729,1.74,44,32,5,0
2017020587,2017,OTT,1,1.74,5.2729,32,44,0,5
2017020588,2017,FLA,1,2.8754,3.2318,46,46,2,0
2017020588,2017,MTL,0,3.2318,2.8754,46,46,0,2
2017020589,2017,N.J,0,2.2321,3.8536,41,45,2,5
2017020589,2017,WSH,1,3.8536,2.2321,45,41,5,2
2017020590,2017,CAR,0,1.7125,1.9562,33,36,2,3
2017020590,2017,STL,1,1.9562,1.7125,36,33,3,2
2017020591,2017,MIN,0,2.2789,3.1835,36,45,0,3
2017020591,2017,NSH,1,3.1835,2.2789,45,36,3,0
2017020592,2017,L.A,0,3.0565,1.5345,45,32,4,3
2017020592,2017,VAN,1,1.5345,3.0565,32,45,3,4
2017020593,2017,TOR,0,2.2847,3.5073,41,40,3,6
2017020593,2017,VGK,1,3.5073,2.2847,40,41,6,3
2017020594,2017,CBJ,1,1.6606,2.7354,34,45,0,5
2017020594,2017,T.B,0,2.7354,1.6606,45,34,5,0
2017020595,2017,DET,1,2.5635,2.9939,34,49,4,1
2017020595,2017,PIT,0,2.9939,2.5635,49,34,1,4
2017020596,2017,DAL,1,2.9463,1.2289,48,37,6,0
2017020596,2017,S.J,0,1.2289,2.9463,37,48,0,6
2017020597,2017,COL,1,3.9581,1.2496,58,36,6,1
2017020597,2017,NYI,0,1.2496,3.9581,36,58,1,6
2017020598,2017,ANA,1,3.009,3.0514,43,38,5,2
2017020598,2017,ARI,0,3.0514,3.009,38,43,2,5
2017020599,2017,CGY,1,3.1177,3.1995,51,55,4,3
2017020599,2017,CHI,0,3.1995,3.1177,55,51,3,4
2017020600,2017,EDM,1,2.1073,4.1922,42,52,0,5
2017020600,2017,WPG,0,4.1922,2.1073,52,42,5,0
2017020601,2017,BUF,1,3.5785,3.6094,48,50,2,3
2017020601,2017,NYR,0,3.6094,3.5785,50,48,3,2
2017020602,2017,T.B,0,2.9404,2.501,51,39,2,0
2017020602,2017,TOR,1,2.501,2.9404,39,51,0,2
2017020603,2017,BOS,0,2.7301,3.1991,48,40,5,1
2017020603,2017,NYI,1,3.1991,2.7301,40,48,1,5
2017020604,2017,PHI,1,1.7686,3.4792,40,36,1,5
2017020604,2017,PIT,0,3.4792,1.7686,36,40,5,1
2017020605,2017,CAR,1,4.6379,1.9698,58,36,4,5
2017020605,2017,WSH,0,1.9698,4.6379,36,58,5,4
2017020606,2017,MTL,1,2.1533,2.8805,42,47,1,4
2017020606,2017,S.J,0,2.8805,2.1533,47,42,4,1
2017020607,2017,N.J,0,3.0825,2.7112,40,47,2,2
2017020607,2017,STL,1,2.7112,3.0825,47,40,2,2
2017020608,2017,FLA,0,1.3143,4.1606,38,47,1,5
2017020608,2017,MIN,1,4.1606,1.3143,47,38,5,1
2017020609,2017,CBJ,0,1.6084,1.4326,37,26,2,1
2017020609,2017,DAL,1,1.4326,1.6084,26,37,1,2
2017020610,2017,COL,1,2.2286,3.2465,38,57,3,2
2017020610,2017,WPG,0,3.2465,2.2286,57,38,2,3
2017020611,2017,EDM,1,3.5253,2.1408,48,44,0,5
2017020611,2017,L.A,0,2.1408,3.5253,44,48,5,0
2017020612,2017,ANA,0,1.929,2.2917,33,47,5,0
2017020612,2017,VAN,1,2.2917,1.929,47,33,0,5
2017020613,2017,NSH,0,1.6127,2.5358,44,42,0,3
2017020613,2017,VGK,1,2.5358,1.6127,42,44,3,0
2017020614,2017,DET,1,3.9146,2.3527,47,49,2,1
2017020614,2017,OTT,0,2.3527,3.9146,49,47,1,2
2017020615,2017,CHI,0,4.2896,2.5498,48,41,5,2
2017020615,2017,NYR,1,2.5498,4.2896,41,48,2,5
2017020616,2017,BOS,1,4.0985,1.7644,53,33,2,4
2017020616,2017,FLA,0,1.7644,4.0985,33,53,4,2
2017020617,2017,S.J,0,2.8759,3.0743,49,46,2,2
2017020617,2017,TOR,1,3.0743,2.8759,46,49,2,2
2017020618,2017,NYI,0,3.5832,4.657,42,49,4,6
2017020618,2017,PHI,1,4.657,3.5832,49,42,6,4
2017020619,2017,CAR,0,3.5642,1.4747,41,29,4,0
2017020619,2017,PIT,1,1.4747,3.5642,29,41,0,4
2017020620,2017,MTL,1,2.8513,3.1933,44,54,1,1
2017020620,2017,T.B,0,3.1933,2.8513,54,44,1,1
2017020621,2017,STL,1,2.886,2.2835,51,43,2,1
2017020621,2017,VGK,0,2.2835,2.886,43,51,1,2
2017020622,2017,BUF,0,2.2496,2.625,40,39,2,6
2017020622,2017,MIN,1,2.625,2.2496,39,40,6,2
2017020623,2017,DAL,1,4.0518,3.4146,38,48,4,3
2017020623,2017,N.J,0,3.4146,4.0518,48,38,3,4
2017020624,2017,CBJ,0,3.2948,2.2033,46,38,0,2
2017020624,2017,COL,1,2.2033,3.2948,38,46,2,0
2017020625,2017,CGY,1,5.4242,2.4762,66,41,4,3
2017020625,2017,L.A,0,2.4762,5.4242,41,66,3,4
2017020626,2017,ANA,0,2.2799,3.7996,38,51,1,1
2017020626,2017,EDM,1,3.7996,2.2799,51,38,1,1
2017020627,2017,ARI,1,2.1474,2.8552,37,55,3,2
2017020627,2017,NSH,0,2.8552,2.1474,55,37,2,3
2017020628,2017,NYI,1,2.2296,2.7486,42,52,0,4
2017020628,2017,PIT,0,2.7486,2.2296,52,42,4,0
2017020629,2017,OTT,1,2.9286,3.048,54,38,6,5
2017020629,2017,S.J,0,3.048,2.9286,38,54,5,6
2017020630,2017,DET,1,1.4695,1.8746,35,53,4,2
2017020630,2017,FLA,0,1.8746,1.4695,53,35,2,4
2017020631,2017,BUF,0,4.6339,2.5316,46,38,3,4
2017020631,2017,WPG,1,2.5316,4.6339,38,46,4,3
2017020632,2017,CHI,1,2.8568,3.2317,40,55,4,5
2017020632,2017,VGK,0,3.2317,2.8568,55,40,5,4
2017020633,2017,PHI,1,5.5305,2.9463,48,48,6,3
2017020633,2017,STL,0,2.9463,5.5305,48,48,3,6
2017020634,2017,DAL,1,3.2353,2.6565,48,51,5,1
2017020634,2017,EDM,0,2.6565,3.2353,51,48,1,5
2017020635,2017,COL,1,3.8451,2.1763,47,43,7,2
2017020635,2017,MIN,0,2.1763,3.8451,43,47,2,7
2017020636,2017,BOS,1,2.504,1.8883,37,38,7,1
2017020636,2017,CAR,0,1.8883,2.504,38,37,1,7
2017020637,2017,TOR,1,3.0771,3.1903,46,52,2,2
2017020637,2017,VAN,0,3.1903,3.0771,52,46,2,2
2017020638,2017,OTT,1,2.7123,4.633,43,71,6,3
2017020638,2017,T.B,0,4.633,2.7123,71,43,3,6
2017020639,2017,ARI,1,3.2019,1.3728,53,39,1,1
2017020639,2017,NYR,0,1.3728,3.2019,39,53,1,1
2017020640,2017,ANA,0,3.2292,2.6444,36,47,2,3
2017020640,2017,CGY,1,2.6444,3.2292,47,36,3,2
2017020641,2017,L.A,1,2.5237,3.1171,40,31,3,4
2017020641,2017,NSH,0,3.1171,2.5237,31,40,4,3
2017020642,2017,N.J,0,2.4624,2.6549,55,43,4,4
2017020642,2017,NYI,1,2.6549,2.4624,43,55,4,4
2017020643,2017,BUF,0,1.8804,3.9558,39,42,1,4
2017020643,2017,PHI,1,3.9558,1.8804,42,39,4,1
2017020644,2017,STL,0,4.4005,2.5722,57,45,3,4
2017020644,2017,WSH,1,2.5722,4.4005,45,57,4,3
2017020645,2017,CHI,1,3.1468,1.7501,41,35,4,1
2017020645,2017,EDM,0,1.7501,3.1468,35,41,1,4
2017020646,2017,S.J,0,2.1346,3.7184,47,39,1,4
2017020646,2017,WPG,1,3.7184,2.1346,39,47,4,1
2017020647,2017,CBJ,1,5.4957,4.2023,68,62,2,2
2017020647,2017,FLA,0,4.2023,5.4957,62,68,2,2
2017020648,2017,MTL,1,4.0813,1.6547,55,47,5,2
2017020648,2017,VAN,0,1.6547,4.0813,47,55,2,5
2017020649,2017,DET,1,3.1942,1.8211,52,33,2,5
2017020649,2017,T.B,0,1.8211,3.1942,33,52,5,2
2017020650,2017,BOS,0,2.3244,2.7816,34,46,5,6
2017020650,2017,PIT,1,2.7816,2.3244,46,34,6,5
2017020651,2017,NYR,0,1.6035,1.8522,42,40,1,2
2017020651,2017,VGK,1,1.8522,1.6035,40,42,2,1
2017020652,2017,CBJ,0,2.96,3.144,49,47,3,2
2017020652,2017,TOR,1,3.144,2.96,47,49,2,3
2017020653,2017,BUF,1,2.8038,3.9112,47,47,4,7
2017020653,2017,WPG,0,3.9112,2.8038,47,47,7,4
2017020654,2017,VAN,0,2.9627,3.1957,51,55,1,3
2017020654,2017,WSH,1,3.1957,2.9627,55,51,3,1
2017020655,2017,CHI,0,4.7589,2.3871,54,44,8,2
2017020655,2017,OTT,1,2.3871,4.7589,44,54,2,8
2017020656,2017,CAR,0,3.1397,3.2997,40,44,4,5
2017020656,2017,T.B,1,3.2997,3.1397,44,40,5,4
2017020657,2017,FLA,0,3.5738,2.0336,54,45,7,4
2017020657,2017,STL,1,2.0336,3.5738,45,54,4,7
2017020658,2017,EDM,0,2.2387,2.6234,39,32,1,2
2017020658,2017,NSH,1,2.6234,2.2387,32,39,2,1
2017020659,2017,CGY,0,1.8677,2.6552,38,47,3,2
2017020659,2017,MIN,1,2.6552,1.8677,47,38,2,3
2017020660,2017,OTT,0,3.7395,6.2939,42,73,4,3
2017020660,2017,TOR,1,6.2939,3.7395,73,42,3,4
2017020661,2017,CHI,1,3.0614,2.0136,54,36,1,2
2017020661,2017,MIN,0,2.0136,3.0614,36,54,2,1
2017020662,2017,BUF,1,2.6614,2.33,33,59,3,1
2017020662,2017,CBJ,0,2.33,2.6614,59,33,1,3
2017020663,2017,CAR,0,3.5862,2.4255,49,38,3,1
2017020663,2017,WSH,1,2.4255,3.5862,38,49,1,3
2017020664,2017,CGY,0,1.5526,2.6857,30,48,5,1
2017020664,2017,T.B,1,2.6857,1.5526,48,30,1,5
2017020665,2017,CBJ,1,1.6762,3.8103,44,43,2,5
2017020665,2017,VAN,0,3.8103,1.6762,43,44,5,2
2017020666,2017,CGY,0,4.5568,5.0611,36,59,4,2
2017020666,2017,FLA,1,5.0611,4.5568,59,36,2,4
2017020667,2017,CAR,1,3.6909,2.9877,52,46,3,4
2017020667,2017,WSH,0,2.9877,3.6909,46,52,4,3
2017020668,2017,CHI,1,2.4664,1.9489,41,42,2,1
2017020668,2017,WPG,0,1.9489,2.4664,42,41,1,2
2017020669,2017,ARI,1,2.0381,2.7334,37,41,2,4
2017020669,2017,EDM,0,2.7334,2.0381,41,37,4,2
2017020670,2017,NYI,0,2.5908,3.9622,52,57,7,2
2017020670,2017,NYR,1,3.9622,2.5908,57,52,2,7
2017020671,2017,DET,0,1.7116,3.5013,41,52,1,4
2017020671,2017,PIT,1,3.5013,1.7116,52,41,4,1
2017020672,2017,BOS,0,3.1157,3.2435,36,46,3,3
2017020672,2017,MTL,1,3.2435,3.1157,46,36,3,3
2017020673,2017,N.J,1,3.095,3.0883,44,30,3,5
2017020673,2017,PHI,0,3.0883,3.095,30,44,5,3
2017020674,2017,MIN,1,4.3387,1.9879,51,44,4,1
2017020674,2017,WPG,0,1.9879,4.3387,44,51,1,4
2017020675,2017,COL,0,2.3778,4.3349,33,48,4,1
2017020675,2017,DAL,1,4.3349,2.3778,48,33,1,4
2017020676,2017,EDM,0,1.9531,2.7983,33,49,3,2
2017020676,2017,VGK,1,2.7983,1.9531,49,33,2,3
2017020677,2017,ANA,0,2.3514,1.8218,38,37,4,2
2017020677,2017,L.A,1,1.8218,2.3514,37,38,2,4
2017020678,2017,ARI,0,1.5586,4.6543,30,65,5,6
2017020678,2017,S.J,1,4.6543,1.5586,65,30,6,5
2017020679,2017,NYR,0,1.3812,4.4427,34,54,2,5
2017020679,2017,PIT,1,4.4427,1.3812,54,34,5,2
2017020680,2017,CAR,1,4.4427,3.2559,54,46,1,4
2017020680,2017,CGY,0,3.2559,4.4427,46,54,4,1
2017020681,2017,CHI,1,1.8853,1.7986,41,35,0,4
2017020681,2017,DET,0,1.7986,1.8853,35,41,4,0
2017020682,2017,MIN,1,1.8292,1.5976,33,40,2,3
2017020682,2017,VAN,0,1.5976,1.8292,40,33,3,2
2017020683,2017,BOS,1,1.7646,2.7944,42,39,2,3
2017020683,2017,DAL,0,2.7944,1.7646,39,42,3,2
2017020684,2017,ANA,0,2.6101,2.2564,45,38,1,3
2017020684,2017,COL,1,2.2564,2.6101,38,45,3,1
2017020685,2017,L.A,1,2.8677,4.2769,54,48,1,4
2017020685,2017,S.J,0,4.2769,2.8677,48,54,4,1
2017020686,2017,MTL,1,3.9545,2.2171,69,33,4,5
2017020686,2017,NYI,0,2.2171,3.9545,33,69,5,4
2017020687,2017,STL,0,3.8869,3.09,53,38,2,1
2017020687,2017,TOR,1,3.09,3.8869,38,53,1,2
2017020688,2017,N.J,0,3.1609,1.9253,59,38,4,1
2017020688,2017,NYI,1,1.9253,3.1609,38,59,1,4
2017020689,2017,NYR,1,2.0712,1.7395,34,38,5,1
2017020689,2017,PHI,0,1.7395,2.0712,38,34,1,5
2017020690,2017,DAL,0,3.7089,1.2623,36,23,4,2
2017020690,2017,DET,1,1.2623,3.7089,23,36,2,4
2017020691,2017,NSH,1,2.6484,2.9331,39,58,1,0
2017020691,2017,VGK,0,2.9331,2.6484,58,39,0,1
2017020692,2017,ARI,1,2.3996,2.0804,48,32,2,2
2017020692,2017,S.J,0,2.0804,2.3996,32,48,2,2
2017020693,2017,BOS,1,3.188,1.4161,42,29,4,1
2017020693,2017,MTL,0,1.4161,3.188,29,42,1,4
2017020694,2017,ANA,1,4.2525,3.9724,44,46,5,3
2017020694,2017,PIT,0,3.9724,4.2525,46,44,3,5
2017020695,2017,N.J,1,3.6533,1.7142,49,32,4,3
2017020695,2017,WSH,0,1.7142,3.6533,32,49,3,4
2017020696,2017,BOS,0,3.9349,1.6103,47,29,5,2
2017020696,2017,NYI,1,1.6103,3.9349,29,47,2,5
2017020697,2017,BUF,0,3.3209,3.1274,51,47,3,4
2017020697,2017,NYR,1,3.1274,3.3209,47,51,4,3
2017020698,2017,PHI,1,3.4362,3.5528,51,39,3,2
2017020698,2017,TOR,0,3.5528,3.4362,39,51,2,3
2017020699,2017,CBJ,1,2.016,2.8477,39,52,1,1
2017020699,2017,DAL,0,2.8477,2.016,52,39,1,1
2017020700,2017,OTT,1,1.1741,2.8694,27,49,1,4
2017020700,2017,STL,0,2.8694,1.1741,49,27,4,1
2017020701,2017,T.B,1,2.7314,3.0107,36,45,1,4
2017020701,2017,VGK,0,3.0107,2.7314,45,36,4,1
2017020702,2017,ARI,0,1.5361,2.4644,37,57,2,2
2017020702,2017,NSH,1,2.4644,1.5361,57,37,2,2
2017020703,2017,COL,1,2.3275,2.4224,32,56,5,3
