game_id,play_id,passer_player_id,rusher_player_id,receiver_player_id
2016_01_CLE_PHI,1463,00-0029665,,00-0032257
2016_01_CLE_PHI,1487,,00-0029665,
2016_01_CLE_PHI,1508,,00-0030656,
2016_01_CLE_PHI,1529,00-0029665,,00-0032966
2016_01_CLE_PHI,1555,,00-0023564,
2016_01_CLE_PHI,1576,,00-0030465,
2016_01_CLE_PHI,1597,,00-0027864,
2016_01_CLE_PHI,1635,00-0032950,,00-0030061
2016_01_CLE_PHI,1659,00-0032950,,00-0031299
2016_01_CLE_PHI,1683,00-0032950,,00-0031549
2016_01_CLE_PHI,1724,00-0032950,,00-0023564
2016_01_CLE_PHI,1748,00-0032950,,00-0031299
2016_01_CLE_PHI,1770,00-0032950,,00-0023564
2016_01_CLE_PHI,1792,00-0032950,,00-0023564
2016_01_CLE_PHI,1871,,00-0032257,
2016_01_CLE_PHI,1892,,00-0029665,
2016_01_CLE_PHI,1913,00-0029665,,00-0032257
2016_01_CLE_PHI,1935,00-0029665,,00-0030656
2016_01_CLE_PHI,1990,00-0029665,,00-0032966
2016_01_CLE_PHI,2014,,00-0030656,
2016_01_CLE_PHI,2035,00-0029665,,00-0028825
2016_01_CLE_PHI,2074,00-0029665,,00-0027918
2016_01_CLE_PHI,2130,,00-0027864,
2016_01_CLE_PHI,2151,00-0032950,,00-0030990
2016_01_CLE_PHI,2173,00-0032950,,00-0031299
2016_01_CLE_PHI,2208,,00-0023564,
2016_01_CLE_PHI,2264,00-0032950,,00-0023564
2016_01_CLE_PHI,2293,00-0032950,,00-0030061
2016_01_CLE_PHI,2336,,00-0029665,
2016_01_CLE_PHI,2379,00-0032950,,00-0031299
2016_01_CLE_PHI,2401,00-0032950,,00-0032218
2016_01_CLE_PHI,2425,,00-0027864,
2016_01_CLE_PHI,2446,00-0032950,,00-0031299
2016_01_CLE_PHI,2470,,00-0032782,
2016_01_CLE_PHI,2491,00-0032950,,00-0032218
2016_01_CLE_PHI,2515,00-0032950,,00-0031299
2016_01_CLE_PHI,2538,00-0032950,,00-0030061
2016_01_CLE_PHI,2562,00-0032950,,00-0031549
2016_01_CLE_PHI,2613,,00-0030656,
2016_01_CLE_PHI,2634,00-0029665,,
2016_01_CLE_PHI,2685,00-0029665,,00-0028825
2016_01_CLE_PHI,2707,00-0029665,,00-0032966
2016_01_CLE_PHI,2756,00-0032950,,00-0030061
2016_01_CLE_PHI,2780,,00-0027864,
2016_01_CLE_PHI,2806,,00-0030465,
2016_01_CLE_PHI,2833,,00-0023564,
2016_01_CLE_PHI,2854,,00-0032950,
2016_01_CLE_PHI,2879,00-0032950,,
2016_01_CLE_PHI,2933,00-0029665,,00-0032068
2016_01_CLE_PHI,2957,00-0029665,,00-0032966
2016_01_CLE_PHI,2979,00-0029665,,00-0028825
2016_01_CLE_PHI,3052,,00-0027864,
2016_01_CLE_PHI,3073,,00-0032950,
2016_01_CLE_PHI,3094,00-0032950,,00-0023564
2016_01_CLE_PHI,3139,00-0029665,,00-0028825
2016_01_CLE_PHI,3161,00-0029665,,
2016_01_CLE_PHI,3180,,00-0032257,
2016_01_CLE_PHI,3226,00-0032950,,00-0031299
2016_01_CLE_PHI,3250,,00-0027864,
2016_01_CLE_PHI,3271,,00-0027864,
2016_01_CLE_PHI,3292,00-0032950,,00-0031299
2016_01_CLE_PHI,3314,00-0032950,,00-0031299
2016_01_CLE_PHI,3357,,00-0023564,
2016_01_CLE_PHI,3396,00-0032950,,00-0031549
2016_01_CLE_PHI,3466,00-0032950,,00-0030061
2016_01_CLE_PHI,3515,00-0029665,,
2016_01_CLE_PHI,3544,00-0029665,,00-0032257
2016_01_CLE_PHI,3566,,00-0029665,
2016_01_CLE_PHI,3587,00-0029665,,00-0027918
2016_01_CLE_PHI,3609,,00-0027864,
2016_01_CLE_PHI,3630,,00-0027864,
2016_01_CLE_PHI,3651,,00-0027864,
2016_01_CLE_PHI,3689,,00-0027864,
2016_01_CLE_PHI,3742,,00-0027864,
2016_01_CLE_PHI,3790,,00-0030656,
2016_01_CLE_PHI,3811,,00-0030656,
2016_01_CLE_PHI,3832,,00-0030656,
2016_01_DET_IND,55,00-0029668,,00-0023500
2016_01_DET_IND,79,,00-0023500,
2016_01_DET_IND,100,,00-0029668,
2016_01_DET_IND,121,,00-0023500,
2016_01_DET_IND,142,,00-0023500,
2016_01_DET_IND,163,00-0029668,,00-0029608
2016_01_DET_IND,187,00-0029668,,
2016_01_DET_IND,206,00-0029668,,00-0023500
2016_01_DET_IND,241,00-0029668,,00-0029273
2016_01_DET_IND,288,00-0026498,,00-0027891
2016_01_DET_IND,312,,00-0032104,
2016_01_DET_IND,333,00-0026498,,00-0022084
2016_01_DET_IND,368,,00-0032104,
2016_01_DET_IND,389,00-0026498,,00-0027891
2016_01_DET_IND,413,00-0026498,,00-0029293
2016_01_DET_IND,435,,00-0032104,
2016_01_DET_IND,456,00-0026498,,00-0030107
2016_01_DET_IND,480,,00-0030107,
2016_01_DET_IND,532,00-0029668,,00-0031339
2016_01_DET_IND,556,,00-0023500,
2016_01_DET_IND,577,00-0029668,,00-0029608
2016_01_DET_IND,625,,00-0032104,
2016_01_DET_IND,646,00-0026498,,00-0029293
2016_01_DET_IND,668,00-0026498,,00-0027891
2016_01_DET_IND,718,,00-0023500,
2016_01_DET_IND,739,00-0029668,,00-0029689
2016_01_DET_IND,761,00-0029668,,00-0029608
2016_01_DET_IND,816,,00-0030107,
2016_01_DET_IND,837,00-0026498,,00-0030107
2016_01_DET_IND,879,,00-0026498,
2016_01_DET_IND,900,,00-0030107,
2016_01_DET_IND,921,00-0026498,,00-0029293
2016_01_DET_IND,945,00-0026498,,00-0029293
2016_01_DET_IND,967,00-0026498,,00-0027691
2016_01_DET_IND,991,00-0026498,,00-0022084
2016_01_DET_IND,1015,00-0026498,,
2016_01_DET_IND,1037,00-0026498,,00-0029293
2016_01_DET_IND,1059,00-0026498,,00-0031387
2016_01_DET_IND,1083,,00-0027891,
2016_01_DET_IND,1120,00-0026498,,00-0030107
2016_01_DET_IND,1161,,00-0032450,
2016_01_DET_IND,1184,,00-0032450,
2016_01_DET_IND,1241,00-0029668,,00-0031339
2016_01_DET_IND,1265,,00-0023500,
2016_01_DET_IND,1286,00-0029668,,00-0029689
2016_01_DET_IND,1310,00-0029668,,00-0029689
2016_01_DET_IND,1334,00-0029668,,
2016_01_DET_IND,1353,00-0029668,,00-0029608
2016_01_DET_IND,1375,00-0029668,,00-0029608
2016_01_DET_IND,1437,,00-0032104,
2016_01_DET_IND,1461,,00-0032104,
2016_01_DET_IND,1482,,00-0032104,
2016_01_DET_IND,1507,00-0026498,,00-0031387
2016_01_DET_IND,1531,00-0026498,,00-0029293
2016_01_DET_IND,1572,,00-0032104,
2016_01_DET_IND,1613,00-0026498,,00-0029293
2016_01_DET_IND,1635,00-0026498,,00-0031387
2016_01_DET_IND,1690,00-0029668,,00-0031339
2016_01_DET_IND,1714,00-0029668,,00-0032377
2016_01_DET_IND,1743,00-0029668,,00-0029689
2016_01_DET_IND,1767,,00-0032377,
2016_01_DET_IND,1788,00-0029668,,00-0032208
2016_01_DET_IND,1812,00-0029668,,00-0029608
2016_01_DET_IND,1896,00-0029668,,00-0032208
2016_01_DET_IND,1918,00-0029668,,00-0031339
2016_01_DET_IND,2061,00-0026498,,00-0032104
2016_01_DET_IND,2108,00-0026498,,00-0029293
2016_01_DET_IND,2132,00-0026498,,00-0027891
2016_01_DET_IND,2180,,00-0023500,
2016_01_DET_IND,2201,,00-0023500,
2016_01_DET_IND,2222,,00-0029273,
2016_01_DET_IND,2276,00-0029668,,00-0023500
2016_01_DET_IND,2298,00-0029668,,00-0032208
2016_01_DET_IND,2322,00-0029668,,00-0030181
2016_01_DET_IND,2344,00-0029668,,
2016_01_DET_IND,2366,00-0029668,,00-0029273
2016_01_DET_IND,2390,00-0029668,,00-0029689
2016_01_DET_IND,2430,00-0029668,,00-0029689
2016_01_DET_IND,2470,,00-0030107,
2016_01_DET_IND,2491,,00-0030107,
2016_01_DET_IND,2512,00-0026498,,
2016_01_DET_IND,2557,00-0029668,,00-0031339
2016_01_DET_IND,2579,00-0029668,,00-0029608
2016_01_DET_IND,2602,00-0029668,,00-0032208
2016_01_DET_IND,2658,,00-0032104,
2016_01_DET_IND,2679,00-0026498,,00-0032104
2016_01_DET_IND,2714,,00-0032104,
2016_01_DET_IND,2735,00-0026498,,00-0027891
2016_01_DET_IND,2764,00-0026498,,00-0032104
2016_01_DET_IND,2788,00-0026498,,00-0027891
2016_01_DET_IND,2812,00-0026498,,00-0032104
2016_01_DET_IND,2867,,00-0023500,
2016_01_DET_IND,2888,00-0029668,,00-0031339
2016_01_DET_IND,2912,,00-0029668,
2016_01_DET_IND,2944,00-0029668,,00-0023500
2016_01_DET_IND,2968,,00-0023500,
2016_01_DET_IND,3005,00-0029668,,
2016_01_DET_IND,3039,00-0029668,,00-0029608
2016_01_DET_IND,3061,00-0029668,,00-0023500
2016_01_DET_IND,3102,00-0029668,,00-0029689
2016_01_DET_IND,3162,,00-0032104,
2016_01_DET_IND,3183,00-0026498,,00-0032562
2016_01_DET_IND,3207,00-0026498,,00-0029293
2016_01_DET_IND,3252,00-0029668,,00-0029608
2016_01_DET_IND,3285,,00-0023500,
2016_01_DET_IND,3306,00-0029668,,00-0032377
2016_01_DET_IND,3330,00-0029668,,00-0023500
2016_01_DET_IND,3352,00-0029668,,00-0030181
2016_01_DET_IND,3376,00-0029668,,00-0029608
2016_01_DET_IND,3400,,00-0023500,
2016_01_DET_IND,3421,,00-0029668,
2016_01_DET_IND,3442,00-0029668,,00-0030181
2016_01_DET_IND,3497,,00-0032104,
2016_01_DET_IND,3518,00-0026498,,00-0027891
2016_01_DET_IND,3542,00-0026498,,00-0032104
2016_01_DET_IND,3566,,00-0030107,
2016_01_DET_IND,3591,,00-0030107,
2016_01_DET_IND,3645,00-0026498,,00-0022084
2016_01_DET_IND,3669,00-0026498,,00-0031387
2016_01_DET_IND,3696,00-0026498,,00-0030107
2016_01_DET_IND,3751,00-0029668,,00-0029608
2016_01_DET_IND,3775,,00-0023500,
2016_01_DET_IND,3796,00-0029668,,00-0032208
2016_01_DET_IND,3820,00-0029668,,00-0032208
2016_01_DET_IND,3861,,00-0023500,
2016_01_DET_IND,3882,00-0029668,,00-0029608
2016_01_DET_IND,3923,00-0029668,,00-0031339
2016_01_DET_IND,3947,00-0029668,,00-0030181
2016_01_DET_IND,4019,00-0026498,,00-0030107
2016_01_DET_IND,4060,00-0026498,,00-0031387
2016_01_DET_IND,4101,00-0026498,,00-0029293
2016_01_DET_IND,4142,00-0026498,,
2016_01_GB_JAX,62,,00-0032209,
2016_01_GB_JAX,83,,00-0032209,
2016_01_GB_JAX,104,00-0031407,,00-0031428
2016_01_GB_JAX,126,,00-0032209,
2016_01_GB_JAX,147,00-0031407,,00-0031431
2016_01_GB_JAX,174,,00-0030485,
2016_01_GB_JAX,211,00-0023459,,00-0028002
2016_01_GB_JAX,235,00-0023459,,00-0028002
2016_01_GB_JAX,259,,00-0030485,
2016_01_GB_JAX,352,,00-0030485,
2016_01_GB_JAX,373,,00-0023459,
2016_01_GB_JAX,426,,00-0032209,
2016_01_GB_JAX,447,00-0031407,,00-0031428
2016_01_GB_JAX,534,00-0031407,,00-0028067
2016_01_GB_JAX,558,,00-0032209,
2016_01_GB_JAX,579,00-0031407,,00-0031431
2016_01_GB_JAX,603,00-0031407,,
2016_01_GB_JAX,642,,00-0030485,
2016_01_GB_JAX,663,00-0023459,,00-0031384
2016_01_GB_JAX,685,00-0023459,,00-0031381
2016_01_GB_JAX,744,00-0031407,,00-0024243
2016_01_GB_JAX,785,,00-0032209,
2016_01_GB_JAX,806,,00-0032209,
2016_01_GB_JAX,855,,00-0027791,
2016_01_GB_JAX,876,,00-0027791,
2016_01_GB_JAX,897,00-0023459,,00-0031381
2016_01_GB_JAX,939,,00-0032209,
2016_01_GB_JAX,960,,00-0032209,
2016_01_GB_JAX,981,00-0031407,,00-0028067
2016_01_GB_JAX,1068,00-0023459,,00-0026176
2016_01_GB_JAX,1090,,00-0030485,
2016_01_GB_JAX,1134,00-0023459,,00-0026176
2016_01_GB_JAX,1197,,00-0032209,
2016_01_GB_JAX,1218,00-0031407,,00-0031431
2016_01_GB_JAX,1240,00-0031407,,00-0031431
2016_01_GB_JAX,1264,00-0031407,,00-0031428
2016_01_GB_JAX,1288,00-0031407,,00-0028067
2016_01_GB_JAX,1312,,00-0032209,
2016_01_GB_JAX,1333,00-0031407,,00-0030821
2016_01_GB_JAX,1357,,00-0032209,
2016_01_GB_JAX,1378,,00-0032209,
2016_01_GB_JAX,1399,00-0031407,,00-0031428
2016_01_GB_JAX,1438,00-0031407,,00-0032209
2016_01_GB_JAX,1496,,00-0030485,
2016_01_GB_JAX,1517,,00-0028002,
2016_01_GB_JAX,1538,,00-0030485,
2016_01_GB_JAX,1559,00-0023459,,00-0031381
2016_01_GB_JAX,1600,00-0023459,,00-0031381
2016_01_GB_JAX,1624,00-0023459,,00-0026176
2016_01_GB_JAX,1648,00-0023459,,00-0030485
2016_01_GB_JAX,1672,00-0023459,,00-0026176
2016_01_GB_JAX,1696,00-0023459,,00-0026176
2016_01_GB_JAX,1747,,00-0030547,
2016_01_GB_JAX,1785,00-0031407,,00-0032209
2016_01_GB_JAX,1809,00-0031407,,00-0028067
2016_01_GB_JAX,1850,00-0031407,,00-0030821
2016_01_GB_JAX,1874,,00-0032209,
2016_01_GB_JAX,1895,00-0031407,,00-0030821
2016_01_GB_JAX,1917,00-0031407,,00-0028067
2016_01_GB_JAX,2001,00-0023459,,00-0027791
2016_01_GB_JAX,2025,00-0023459,,00-0028002
2016_01_GB_JAX,2071,00-0023459,,00-0027061
2016_01_GB_JAX,2093,00-0023459,,00-0031381
2016_01_GB_JAX,2230,,00-0030485,
2016_01_GB_JAX,2251,00-0023459,,00-0026176
2016_01_GB_JAX,2275,00-0023459,,00-0026176
2016_01_GB_JAX,2299,00-0023459,,00-0030485
2016_01_GB_JAX,2321,00-0023459,,00-0031381
2016_01_GB_JAX,2343,00-0023459,,00-0028002
2016_01_GB_JAX,2367,,00-0027791,
2016_01_GB_JAX,2388,00-0023459,,00-0028002
2016_01_GB_JAX,2410,00-0023459,,00-0031384
2016_01_GB_JAX,2434,00-0023459,,00-0026176
2016_01_GB_JAX,2458,00-0023459,,00-0031381
2016_01_GB_JAX,2491,00-0023459,,00-0028002
2016_01_GB_JAX,2553,,00-0031407,
2016_01_GB_JAX,2574,00-0031407,,00-0032209
2016_01_GB_JAX,2596,00-0031407,,00-0030821
2016_01_GB_JAX,2620,,00-0032209,
2016_01_GB_JAX,2641,,00-0032209,
2016_01_GB_JAX,2662,,00-0030547,
2016_01_GB_JAX,2683,,00-0030547,
2016_01_GB_JAX,2704,00-0031407,,00-0031428
2016_01_GB_JAX,2726,00-0031407,,00-0031428
2016_01_GB_JAX,2782,00-0023459,,
2016_01_GB_JAX,2801,00-0023459,,00-0027061
2016_01_GB_JAX,2860,00-0023459,,00-0028002
2016_01_GB_JAX,2885,,00-0028002,
2016_01_GB_JAX,2906,00-0023459,,00-0031021
2016_01_GB_JAX,2930,,00-0023459,
2016_01_GB_JAX,2951,00-0023459,,00-0031384
2016_01_GB_JAX,3028,,00-0030485,
2016_01_GB_JAX,3049,,00-0030485,
2016_01_GB_JAX,3087,,00-0030485,
2016_01_GB_JAX,3124,00-0023459,,00-0028002
2016_01_GB_JAX,3169,,00-0028002,
2016_01_GB_JAX,3190,,00-0030485,
2016_01_GB_JAX,3211,,00-0030485,
2016_01_GB_JAX,3232,,00-0027791,
2016_01_GB_JAX,3295,00-0031407,,
2016_01_GB_JAX,3314,00-0031407,,00-0031428
2016_01_GB_JAX,3338,,00-0032209,
2016_01_GB_JAX,3359,,00-0032209,
2016_01_GB_JAX,3380,,00-0032209,
2016_01_GB_JAX,3401,00-0031407,,00-0031428
2016_01_GB_JAX,3425,00-0031407,,00-0031428
2016_01_GB_JAX,3464,00-0031407,,00-0032209
2016_01_GB_JAX,3486,00-0031407,,00-0031428
2016_01_GB_JAX,3527,00-0031407,,00-0031428
2016_01_GB_JAX,3551,,00-0032209,
2016_01_GB_JAX,3572,00-0031407,,00-0031428
2016_01_GB_JAX,3617,00-0031407,,
2016_01_GB_JAX,3678,,00-0023459,
2016_01_GB_JAX,3699,,00-0030485,
2016_01_GB_JAX,3771,00-0023459,,00-0026176
2016_01_GB_JAX,3823,00-0031407,,00-0024243
2016_01_GB_JAX,3847,,00-0032209,
2016_01_GB_JAX,3868,00-0031407,,00-0031428
2016_01_GB_JAX,3907,00-0031407,,00-0032209
2016_01_GB_JAX,4017,00-0031407,,00-0032209
2016_01_GB_JAX,4041,00-0031407,,00-0031428
2016_01_GB_JAX,4065,00-0031407,,00-0031428
2016_01_GB_JAX,4103,00-0031407,,00-0032170
2016_01_GB_JAX,4128,00-0031407,,00-0032170
2016_01_GB_JAX,4167,00-0031407,,00-0030821
2016_01_LA_SF,55,,00-0032241,
2016_01_LA_SF,76,00-0028986,,00-0033110
2016_01_LA_SF,100,00-0028986,,00-0027006
2016_01_LA_SF,124,00-0028986,,00-0027985
2016_01_LA_SF,148,,00-0028986,
2016_01_LA_SF,169,00-0028986,,00-0032241
2016_01_LA_SF,191,00-0028986,,00-0030525
2016_01_LA_SF,214,00-0028986,,00-0030525
2016_01_LA_SF,255,,00-0031045,
2016_01_LA_SF,289,00-0027948,,00-0027996
2016_01_LA_SF,311,,00-0027948,
2016_01_LA_SF,332,,00-0027948,
2016_01_LA_SF,353,00-0027948,,00-0030450
2016_01_LA_SF,377,00-0027948,,00-0030450
2016_01_LA_SF,420,,00-0032241,
2016_01_LA_SF,450,,00-0032241,
2016_01_LA_SF,471,00-0028986,,
2016_01_LA_SF,515,00-0027948,,00-0028091
2016_01_LA_SF,539,00-0027948,,00-0028091
2016_01_LA_SF,561,,00-0027948,
2016_01_LA_SF,586,00-0027948,,00-0031045
2016_01_LA_SF,610,,00-0027948,
2016_01_LA_SF,642,,00-0031045,
2016_01_LA_SF,663,00-0027948,,00-0028903
2016_01_LA_SF,685,00-0027948,,00-0028202
2016_01_LA_SF,709,,00-0028202,
2016_01_LA_SF,730,,00-0031045,
2016_01_LA_SF,790,00-0028986,,00-0030525
2016_01_LA_SF,814,,00-0032241,
2016_01_LA_SF,841,00-0028986,,00-0033110
2016_01_LA_SF,882,00-0027948,,00-0027996
2016_01_LA_SF,910,,00-0031045,
2016_01_LA_SF,931,,00-0031045,
2016_01_LA_SF,959,,00-0028202,
2016_01_LA_SF,997,,00-0028202,
2016_01_LA_SF,1018,,00-0027948,
2016_01_LA_SF,1039,00-0027948,,00-0027996
2016_01_LA_SF,1073,00-0028986,,00-0027006
2016_01_LA_SF,1101,,00-0032241,
2016_01_LA_SF,1126,,00-0032241,
2016_01_LA_SF,1192,,00-0032241,
2016_01_LA_SF,1213,,00-0032241,
2016_01_LA_SF,1245,00-0028986,,00-0032241
2016_01_LA_SF,1283,,00-0031045,
2016_01_LA_SF,1304,00-0027948,,00-0028903
2016_01_LA_SF,1326,00-0027948,,00-0031045
2016_01_LA_SF,1348,00-0027948,,00-0028091
2016_01_LA_SF,1373,00-0027948,,00-0028091
2016_01_LA_SF,1397,,00-0031045,
2016_01_LA_SF,1418,,00-0028202,
2016_01_LA_SF,1439,,00-0027948,
2016_01_LA_SF,1471,,00-0028202,
2016_01_LA_SF,1528,,00-0030525,
2016_01_LA_SF,1549,00-0028986,,00-0027006
2016_01_LA_SF,1573,,00-0032241,
2016_01_LA_SF,1598,,00-0032241,
2016_01_LA_SF,1619,00-0028986,,00-0030525
2016_01_LA_SF,1671,,00-0031045,
2016_01_LA_SF,1725,00-0027948,,00-0031045
2016_01_LA_SF,1749,,00-0028202,
2016_01_LA_SF,1774,00-0027948,,00-0028091
2016_01_LA_SF,1798,00-0027948,,00-0028202
2016_01_LA_SF,1837,,00-0032241,
2016_01_LA_SF,1862,00-0028986,,00-0033110
2016_01_LA_SF,1884,00-0028986,,00-0030525
2016_01_LA_SF,1925,,00-0031045,
2016_01_LA_SF,1963,,00-0031045,
2016_01_LA_SF,1984,00-0027948,,00-0028091
2016_01_LA_SF,2031,00-0028986,,00-0032241
2016_01_LA_SF,2055,00-0028986,,00-0029640
2016_01_LA_SF,2077,00-0028986,,
2016_01_LA_SF,2187,,00-0031045,
2016_01_LA_SF,2208,00-0027948,,00-0030450
2016_01_LA_SF,2232,00-0027948,,00-0027948
2016_01_LA_SF,2292,,00-0032241,
2016_01_LA_SF,2317,,00-0032241,
2016_01_LA_SF,2338,00-0028986,,00-0029640
2016_01_LA_SF,2385,00-0027948,,00-0030470
2016_01_LA_SF,2412,,00-0031045,
2016_01_LA_SF,2433,00-0027948,,00-0028091
2016_01_LA_SF,2491,00-0028986,,00-0030525
2016_01_LA_SF,2513,00-0028986,,00-0030525
2016_01_LA_SF,2537,00-0028986,,00-0027006
2016_01_LA_SF,2588,,00-0031045,
2016_01_LA_SF,2609,,00-0031045,
2016_01_LA_SF,2630,00-0027948,,00-0028091
2016_01_LA_SF,2677,,00-0032241,
2016_01_LA_SF,2698,00-0028986,,00-0030525
2016_01_LA_SF,2722,,00-0032241,
2016_01_LA_SF,2782,00-0028986,,00-0029795
2016_01_LA_SF,2829,,00-0031045,
2016_01_LA_SF,2850,,00-0031045,
2016_01_LA_SF,2871,00-0027948,,00-0027996
2016_01_LA_SF,2923,,00-0032241,
2016_01_LA_SF,2944,,00-0029795,
2016_01_LA_SF,2965,00-0028986,,00-0030525
2016_01_LA_SF,2989,,00-0032241,
2016_01_LA_SF,3014,00-0028986,,00-0027985
2016_01_LA_SF,3040,00-0027948,,00-0028903
2016_01_LA_SF,3062,,00-0031045,
2016_01_LA_SF,3083,00-0027948,,00-0030450
2016_01_LA_SF,3137,00-0027948,,00-0028091
2016_01_LA_SF,3182,00-0027948,,00-0027996
2016_01_LA_SF,3261,,00-0027948,
2016_01_LA_SF,3317,00-0027948,,00-0030450
2016_01_LA_SF,3341,,00-0031045,
2016_01_LA_SF,3369,00-0027948,,00-0027996
2016_01_LA_SF,3391,00-0027948,,00-0030470
2016_01_LA_SF,3448,00-0028986,,00-0030525
2016_01_LA_SF,3470,00-0028986,,00-0027985
2016_01_LA_SF,3494,00-0028986,,00-0030525
2016_01_LA_SF,3539,00-0027948,,00-0030470
2016_01_LA_SF,3563,00-0027948,,00-0028091
2016_01_LA_SF,3591,00-0027948,,00-0028091
2016_01_LA_SF,3617,,00-0031045,
2016_01_LA_SF,3638,,00-0031045,
2016_01_LA_SF,3659,00-0027948,,00-0028903
2016_01_LA_SF,3683,,00-0028202,
2016_01_LA_SF,3708,,00-0027948,
2016_01_LA_SF,3740,,00-0031045,
2016_01_LA_SF,3794,,00-0031045,
2016_01_LA_SF,3815,,00-0031045,
2016_01_LA_SF,3883,00-0028986,,00-0031806
2016_01_LA_SF,3944,,00-0031806,
2016_01_LA_SF,3969,00-0028986,,00-0029640
2016_01_LA_SF,3993,00-0028986,,00-0029640
2016_01_LA_SF,4019,00-0028986,,00-0027006
2016_01_LA_SF,4047,00-0028986,,00-0029640
2016_01_LA_SF,4071,00-0028986,,00-0033110
2016_01_LA_SF,4097,00-0028986,,00-0030525
2016_01_LA_SF,4119,00-0028986,,00-0027006
2016_01_LA_SF,4153,,00-0028986,
2016_01_LA_SF,4174,,00-0032063,
2016_01_LA_SF,4212,,00-0032063,
2016_01_LA_SF,4238,,00-0032063,
2016_01_MIA_SEA,51,00-0029263,,00-0028434
2016_01_MIA_SEA,75,00-0029263,,00-0032211
2016_01_MIA_SEA,104,00-0029263,,00-0032211
2016_01_MIA_SEA,128,00-0029263,,00-0032211
2016_01_MIA_SEA,150,00-0029263,,00-0032211
2016_01_MIA_SEA,199,00-0029701,,00-0031382
2016_01_MIA_SEA,239,,00-0026796,
2016_01_MIA_SEA,265,00-0029701,,00-0031382
2016_01_MIA_SEA,332,,00-0029263,
2016_01_MIA_SEA,353,00-0029263,,00-0030432
2016_01_MIA_SEA,377,00-0029263,,00-0032393
2016_01_MIA_SEA,401,,00-0030432,
2016_01_MIA_SEA,422,00-0029263,,00-0029159
2016_01_MIA_SEA,446,00-0029263,,00-0030089
2016_01_MIA_SEA,474,00-0029263,,00-0028434
2016_01_MIA_SEA,498,,00-0030432,
2016_01_MIA_SEA,519,,00-0031897,
2016_01_MIA_SEA,540,00-0029263,,00-0029159
2016_01_MIA_SEA,563,00-0029263,,
2016_01_MIA_SEA,623,00-0029701,,00-0033060
2016_01_MIA_SEA,647,,00-0026796,
2016_01_MIA_SEA,668,00-0029701,,00-0026796
2016_01_MIA_SEA,692,,00-0026796,
2016_01_MIA_SEA,713,00-0029701,,00-0031382
2016_01_MIA_SEA,737,00-0029701,,00-0028040
2016_01_MIA_SEA,765,,00-0026796,
2016_01_MIA_SEA,787,,00-0032393,
2016_01_MIA_SEA,808,,00-0029263,
2016_01_MIA_SEA,845,,00-0030432,
2016_01_MIA_SEA,920,00-0029701,,00-0030085
2016_01_MIA_SEA,942,00-0029701,,
2016_01_MIA_SEA,961,00-0029701,,00-0031382
2016_01_MIA_SEA,1033,,00-0031897,
2016_01_MIA_SEA,1054,,00-0031897,
2016_01_MIA_SEA,1075,00-0029263,,00-0030089
2016_01_MIA_SEA,1101,,00-0026796,
2016_01_MIA_SEA,1122,,00-0026796,
2016_01_MIA_SEA,1147,00-0029701,,00-0030085
2016_01_MIA_SEA,1169,,00-0030874,
2016_01_MIA_SEA,1190,00-0029701,,00-0030085
2016_01_MIA_SEA,1250,00-0029263,,00-0032211
2016_01_MIA_SEA,1272,00-0029263,,00-0028434
2016_01_MIA_SEA,1296,00-0029263,,00-0028434
2016_01_MIA_SEA,1320,,00-0030432,
2016_01_MIA_SEA,1375,00-0029263,,00-0031897
2016_01_MIA_SEA,1399,00-0029263,,00-0032211
2016_01_MIA_SEA,1447,,00-0029701,
2016_01_MIA_SEA,1468,,00-0030874,
2016_01_MIA_SEA,1490,00-0029701,,00-0030874
2016_01_MIA_SEA,1513,00-0029701,,00-0026796
2016_01_MIA_SEA,1553,,00-0031897,
2016_01_MIA_SEA,1585,00-0029263,,
2016_01_MIA_SEA,1607,00-0029263,,00-0031257
2016_01_MIA_SEA,1629,00-0029263,,
2016_01_MIA_SEA,1676,00-0029701,,00-0028040
2016_01_MIA_SEA,1698,,00-0026796,
2016_01_MIA_SEA,1742,00-0029701,,00-0026796
2016_01_MIA_SEA,1818,,00-0030432,
2016_01_MIA_SEA,1874,,00-0030432,
2016_01_MIA_SEA,1895,00-0029263,,00-0028434
2016_01_MIA_SEA,1919,00-0029263,,
2016_01_MIA_SEA,1959,00-0029263,,00-0029159
2016_01_MIA_SEA,2000,00-0029263,,00-0028434
2016_01_MIA_SEA,2042,00-0029263,,00-0030432
2016_01_MIA_SEA,2066,00-0029263,,00-0030089
2016_01_MIA_SEA,2090,00-0029263,,00-0028434
2016_01_MIA_SEA,2193,,00-0026796,
2016_01_MIA_SEA,2225,00-0029701,,
2016_01_MIA_SEA,2244,00-0029701,,00-0026796
2016_01_MIA_SEA,2298,00-0029263,,00-0029159
2016_01_MIA_SEA,2322,,00-0031897,
2016_01_MIA_SEA,2343,,00-0031897,
2016_01_MIA_SEA,2364,00-0029263,,
2016_01_MIA_SEA,2383,,00-0031897,
2016_01_MIA_SEA,2404,00-0029263,,00-0032211
2016_01_MIA_SEA,2462,00-0029701,,00-0028040
2016_01_MIA_SEA,2486,,00-0029701,
2016_01_MIA_SEA,2507,00-0029701,,00-0031382
2016_01_MIA_SEA,2555,00-0029263,,00-0031897
2016_01_MIA_SEA,2579,,00-0031897,
2016_01_MIA_SEA,2605,,00-0030432,
